City,Area,Frontage,Floors,Bedrooms,Bathrooms,Legal status,Price
Hậu Giang,51.0,3.8,4.0,4.0,3.0,Have certificate,7.599999999999999
Lâm Đồng,72.99999999999999,4.5,1.0,1.5,1.5,Have certificate,9.3
Lâm Đồng,56.0,4.0,4.0,5.5,3.0,Have certificate,9.3
Lâm Đồng,51.99999999999999,4.5,4.0,5.0,4.0,Have certificate,7.0
Hải Phòng,140.0,4.5,3.0,3.0,3.0,Have certificate,1.399999999999999
Yên Bái,56.0,4.5,5.0,3.0,3.0,Have certificate,7.599999999999999
Bình Thuận,58.00000000000001,4.8,1.9999999999999996,2.0,2.0,Have certificate,7.799999999999999
Phú Thọ,92.6,4.2,4.0,5.5,5.5,Have certificate,9.499999999999998
Sơn La,75.0,6.5,4.0,3.0,3.0,Have certificate,7.9
Sơn La,69.99999999999999,4.6,1.9999999999999996,2.0,2.0,Have certificate,8.5
Nam Từ Liêm,40.0,5.0,5.0,3.0,3.0,Have certificate,6.95
Đường Số 11,64.5,4.3,1.0,2.0,1.5,Have certificate,4.8999999999999995
Thừa Thiên Huế,121.99999999999999,4.5,1.0,4.0,2.0,Have certificate,2.999999999999999
Yên Bái,140.0,4.5,1.9999999999999996,3.0,3.0,Have certificate,5.999999999999999
Yên Bái,40.0,4.5,3.0,3.0,3.0,Have certificate,7.2
Bến Tre,31.999999999999993,3.1,4.0,3.0,3.0,Have certificate,4.799999999999999
Nam Từ Liêm,60.00000000000001,4.0,4.0,5.0,5.0,Have certificate,5.599999999999999
Bình Định,125.99999999999999,5.0,1.0,4.0,4.0,Have certificate,5.1
Tuyên Quang,26.000000000000004,4.5,4.0,3.0,3.0,Have certificate,3.8499999999999996
Tphcm,72.99999999999999,4.1,3.0,4.0,3.0,Have certificate,8.95
Hưng Yên,33.599999999999994,4.2,3.0,3.0,3.0,Have certificate,3.25
Đường Số 11,30.000000000000004,4.5,4.0,4.0,4.0,Have certificate,2.999999999999999
Hà Giang,71.0,4.2,1.0,2.0,1.5,Have certificate,4.799999999999999
Lâm Đồng,17.999999999999993,3.0,3.0,2.0,3.0,Have certificate,4.6
Vĩnh Long,100.0,6.5,1.9999999999999996,2.0,2.0,Have certificate,4.5
Bà Rịa Vũng Tàu,79.99999999999999,4.5,3.0,4.0,3.0,Have certificate,4.15
Đường Số 11,60.00000000000001,4.0,5.0,5.0,5.0,Have certificate,4.999999999999999
Thừa Thiên Huế,37.0,3.3,4.0,5.0,2.0,Have certificate,3.7
Yên Bái,88.59999999999998,4.5,1.9999999999999996,3.0,2.0,Have certificate,6.4
Đường Số 11,72.99999999999999,4.0,1.9999999999999996,3.0,3.0,Have certificate,9.8
Hải Phòng,55.0,4.0,3.0,3.0,3.0,Have certificate,5.6499999999999995
Lâm Đồng,86.2,5.2,3.0,3.0,3.0,Have certificate,7.3
Đường Số 11,86.0,5.2,1.9999999999999996,3.0,3.0,Have certificate,8.1
Yên Bái,20.999999999999996,6.0,4.0,3.0,4.0,Have certificate,7.0
Phú Thọ,75.0,4.5,4.0,3.0,3.0,Have certificate,4.8999999999999995
Hà Giang,75.0,4.5,3.0,5.5,3.0,Have certificate,4.369999999999999
Bình Định,34.99999999999999,4.0,4.0,3.0,3.0,Have certificate,3.5999999999999996
Hà Giang,107.99999999999999,4.0,3.0,2.0,1.5,Have certificate,3.899999999999999
Hà Giang,110.0,6.5,1.9999999999999996,3.0,3.0,Have certificate,8.8
Hưng Yên,45.0,4.5,3.0,3.0,3.0,Have certificate,7.25
Sơn La,135.0,6.5,3.0,3.0,3.0,Have certificate,7.46
Phú Thọ,30.000000000000004,4.5,5.0,3.0,3.0,Sale contract,6.699999999999999
Bình Dương,49.99999999999999,4.5,4.0,4.0,4.0,Have certificate,5.4
Tuyên Quang,40.0,4.0,4.0,4.0,3.0,Have certificate,10.0
Yên Bái,75.0,6.0,3.0,3.0,2.0,Have certificate,4.95
Phú Thọ,41.00000000000001,4.5,3.0,3.0,3.0,Have certificate,7.499999999999999
Nam Từ Liêm,60.00000000000001,4.0,5.0,4.0,5.0,Have certificate,6.3
Bình Dương,90.0,4.5,3.0,3.0,3.0,Have certificate,5.499999999999999
Vĩnh Long,66.99999999999999,4.5,4.0,3.0,3.0,Have certificate,4.349999999999999
Sơn La,49.8,5.8,3.0,3.0,3.0,Have certificate,9.8
Bình Dương,51.99999999999999,4.0,5.0,3.0,3.0,Sale contract,6.4
Vĩnh Long,93.99999999999999,4.5,3.0,3.0,3.0,Have certificate,9.0
Bình Định,36.199999999999996,4.5,7.0,3.0,3.0,Have certificate,9.8
Vĩnh Long,72.99999999999999,4.5,3.0,4.0,5.0,Have certificate,5.15
Sơn La,45.0,4.5,1.9999999999999996,2.0,2.0,Have certificate,1.8
Đà Nẵng,118.99999999999999,5.1,3.0,3.0,3.0,Have certificate,8.5
Đường Số 11,37.99999999999999,5.0,4.0,4.0,3.0,Have certificate,5.699999999999999
Sơn La,34.99999999999999,4.5,1.0,3.0,3.0,Have certificate,1.9799999999999995
Bình Dương,79.99999999999999,5.0,5.0,4.0,5.0,Have certificate,10.0
Bình Dương,40.0,4.5,4.0,4.0,3.0,Have certificate,6.9
Phú Thọ,45.0,4.5,1.0,1.5,1.5,Sale contract,5.999999999999999
Bình Dương,100.0,5.0,1.9999999999999996,3.0,3.0,Have certificate,9.8
Đường Số 11,51.99999999999999,4.5,4.0,3.0,3.0,Have certificate,4.0
Tphcm,42.0,4.5,5.0,3.0,3.0,Have certificate,8.2
Nam Từ Liêm,45.0,4.4,4.0,3.0,4.0,Have certificate,5.499999999999999
Tphcm,37.99999999999999,4.5,6.0,3.0,5.0,Have certificate,10.0
Phú Thọ,62.0,4.5,3.0,3.0,3.0,Have certificate,10.0
Hậu Giang,77.59999999999998,4.0,1.9999999999999996,4.0,4.0,Sale contract,5.499999999999999
Bình Dương,104.99999999999999,6.5,3.0,4.0,4.0,Have certificate,10.0
Sơn La,79.99999999999999,4.0,3.0,5.5,5.5,Have certificate,9.0
Lâm Đồng,30.499999999999996,4.2,5.0,3.0,4.0,Have certificate,7.2
Bình Định,37.99999999999999,4.5,6.0,3.0,4.0,Have certificate,8.0
Vĩnh Long,51.99999999999999,5.0,3.0,4.0,3.0,Have certificate,5.499999999999999
Tuyên Quang,31.999999999999993,5.53,3.0,3.0,3.0,Have certificate,4.75
Bình Định,90.0,5.0,3.0,4.0,3.0,Have certificate,6.5
Sơn La,51.99999999999999,4.5,4.0,5.0,5.0,Have certificate,7.95
Bến Tre,69.0,4.5,3.0,2.0,1.5,Have certificate,1.8999999999999988
Lâm Đồng,34.99999999999999,3.35,5.0,4.0,4.0,Have certificate,4.8999999999999995
Tphcm,94.99999999999999,4.5,1.9999999999999996,3.0,3.0,Have certificate,9.599999999999998
Hà Giang,45.0,4.5,5.0,5.0,4.0,Have certificate,6.9
Hậu Giang,83.99999999999999,6.0,5.0,3.0,3.0,Have certificate,9.3
Tphcm,79.99999999999999,4.5,3.0,3.0,3.0,Have certificate,1.9999999999999996
Tuyên Quang,140.0,5.0,3.0,3.0,3.0,Have certificate,5.4
Tuyên Quang,60.00000000000001,4.0,5.0,3.0,3.0,Sale contract,7.9
Tphcm,140.0,6.0,1.9999999999999996,3.0,3.0,Have certificate,4.799999999999999
Hà Giang,35.20000000000001,4.5,5.0,3.0,3.0,Have certificate,6.38
Yên Bái,60.00000000000001,4.0,4.0,4.0,3.0,Have certificate,7.499999999999999
Bình Định,34.99999999999999,4.5,3.0,3.0,3.0,Have certificate,5.349999999999999
Bình Dương,45.0,4.0,5.0,5.5,5.0,Have certificate,6.099999999999999
Tphcm,62.0,5.7,4.0,3.0,3.0,Have certificate,8.5
Tphcm,67.99999999999999,5.4,4.0,3.0,3.0,Have certificate,7.499999999999999
Đà Nẵng,58.00000000000001,4.65,1.0,2.0,1.5,Have certificate,1.8999999999999988
Hà Giang,37.99999999999999,4.0,5.0,5.5,4.0,Have certificate,6.3
Đường Số 11,40.0,4.0,1.9999999999999996,2.0,2.0,Have certificate,3.7999999999999994
Hải Phòng,49.99999999999999,4.5,3.0,3.0,1.5,Have certificate,2.34
Hưng Yên,30.999999999999993,3.5,5.0,3.0,3.0,Have certificate,3.899999999999999
Bình Thuận,34.99999999999999,6.5,5.0,3.0,4.0,Have certificate,5.599999999999999
Thừa Thiên Huế,55.0,4.5,3.0,4.0,3.0,Have certificate,6.699999999999999
Thừa Thiên Huế,65.0,5.0,5.0,3.0,3.0,Have certificate,7.549999999999999
Tuyên Quang,39.0,4.5,4.0,3.0,3.0,Have certificate,9.499999999999998
Hải Phòng,43.0,3.5,1.9999999999999996,3.0,3.0,Have certificate,6.4
Bến Tre,60.99999999999999,4.5,3.0,3.0,3.0,Have certificate,7.3
Bình Dương,46.99999999999999,4.0,3.0,5.0,5.0,Have certificate,6.28
Thừa Thiên Huế,48.0,4.5,5.0,4.0,4.0,Have certificate,8.45
Yên Bái,48.0,4.0,4.0,4.0,3.0,Have certificate,9.0
Vĩnh Long,37.0,4.3,4.0,3.0,3.0,Have certificate,7.799999999999999
Bình Định,92.4,4.5,3.0,3.0,3.0,Have certificate,8.0
Lâm Đồng,75.0,5.0,3.0,4.0,3.0,Have certificate,3.499999999999999
Yên Bái,62.99999999999999,4.0,3.0,2.0,2.0,Have certificate,6.199999999999999
Bến Tre,79.99999999999999,4.5,3.0,5.0,5.5,Have certificate,8.2
Bình Định,45.0,4.0,3.0,4.0,3.0,Have certificate,5.999999999999999
Bình Thuận,140.0,6.5,1.0,3.0,2.0,Have certificate,3.7999999999999994
Bình Dương,65.0,5.0,5.0,3.0,3.0,Have certificate,7.9
Bình Dương,100.0,4.5,3.0,4.0,3.0,Sale contract,8.3
Hưng Yên,82.5,5.5,3.0,2.0,3.0,Have certificate,5.2
Tuyên Quang,56.0,4.0,5.0,5.5,4.0,Have certificate,7.9
Thừa Thiên Huế,94.2,6.0,1.9999999999999996,3.0,2.0,Have certificate,3.749999999999999
Hà Giang,88.59999999999998,5.0,1.9999999999999996,2.0,2.0,Have certificate,6.4
Bình Dương,60.99999999999999,5.0,3.0,3.0,3.0,Have certificate,3.5999999999999996
Sơn La,69.99999999999999,5.0,4.0,4.0,3.0,Have certificate,8.5
Hậu Giang,43.0,4.5,5.0,3.0,3.0,Have certificate,4.049999999999999
Bình Thuận,69.99999999999999,5.0,4.0,4.0,3.0,Have certificate,8.0
Lâm Đồng,34.99999999999999,4.0,3.0,3.0,3.0,Have certificate,5.599999999999999
Nam Từ Liêm,75.0,4.5,1.9999999999999996,3.0,3.0,Have certificate,8.4
Tphcm,37.99999999999999,4.5,5.0,3.0,3.0,Have certificate,5.4
Vĩnh Long,85.0,4.5,3.0,3.0,3.0,Have certificate,2.09
Nam Từ Liêm,100.0,4.5,3.0,3.0,4.0,Have certificate,4.999999999999999
Yên Bái,67.5,4.5,1.9999999999999996,3.0,3.0,Have certificate,2.299999999999999
Hà Giang,62.99999999999999,4.5,5.0,5.0,5.0,Have certificate,7.799999999999999
Bình Thuận,90.0,4.5,3.0,4.0,5.0,Have certificate,3.1
Đường Số 11,31.999999999999993,4.2,5.0,3.0,4.0,Have certificate,5.499999999999999
Bà Rịa Vũng Tàu,41.00000000000001,6.0,5.0,3.0,3.0,Have certificate,6.9
Bình Định,45.0,3.0,4.0,2.0,3.0,Have certificate,4.799999999999999
Thừa Thiên Huế,60.00000000000001,4.0,3.0,4.0,4.0,Have certificate,5.2
Bình Thuận,54.0,4.0,1.9999999999999996,3.0,2.0,Have certificate,2.7999999999999985
Hải Phòng,34.99999999999999,4.0,3.0,3.0,3.0,Have certificate,6.25
Bình Dương,48.0,4.6,1.9999999999999996,2.0,2.0,Have certificate,8.0
Phú Thọ,40.0,4.0,1.9999999999999996,3.0,3.0,Have certificate,4.1
Phú Thọ,49.99999999999999,4.0,1.9999999999999996,2.0,2.0,Have certificate,4.18
Hưng Yên,61.699999999999996,4.0,3.0,4.0,4.0,Have certificate,3.65
Yên Bái,140.0,6.5,3.0,3.0,4.0,Sale contract,8.8
Sơn La,40.0,4.0,1.9999999999999996,2.0,2.0,Have certificate,3.479999999999999
Sơn La,140.0,6.5,3.0,3.0,3.0,Have certificate,5.599999999999999
Lâm Đồng,37.99999999999999,4.65,3.0,3.0,3.0,Have certificate,3.1999999999999997
Đường Số 11,48.3,4.0,1.9999999999999996,2.0,2.0,Have certificate,3.879999999999999
Sơn La,76.6,5.0,1.9999999999999996,4.0,3.0,Have certificate,3.499999999999999
Hậu Giang,40.0,4.0,4.0,4.0,3.0,Have certificate,3.7
Vĩnh Long,72.99999999999999,5.0,5.0,5.0,4.0,Have certificate,10.0
Đường Số 11,62.99999999999999,4.5,3.0,3.0,4.0,Have certificate,3.5999999999999996
Tuyên Quang,79.99999999999999,5.0,3.0,4.0,3.0,Have certificate,7.499999999999999
Nam Từ Liêm,37.99999999999999,4.5,4.0,4.0,3.0,Have certificate,5.499999999999999
Sơn La,30.199999999999992,4.0,5.0,3.0,4.0,Have certificate,4.799999999999999
Yên Bái,140.0,5.0,3.0,3.0,3.0,Have certificate,5.4
Nam Từ Liêm,75.0,5.0,3.0,3.0,4.0,Have certificate,5.239999999999999
Hưng Yên,31.999999999999993,4.0,4.0,3.0,3.0,Have certificate,4.449999999999999
Nam Từ Liêm,45.0,3.1,3.0,4.0,5.0,Have certificate,7.2
Phú Thọ,51.0,4.0,4.0,4.0,4.0,Have certificate,6.549999999999999
Bình Thuận,62.0,4.0,3.0,4.0,4.0,Have certificate,3.8499999999999996
Sơn La,26.299999999999994,5.5,4.0,4.0,5.0,Have certificate,4.25
Thừa Thiên Huế,49.99999999999999,4.0,4.0,3.0,3.0,Have certificate,9.0
Hậu Giang,46.99999999999999,4.2,4.0,4.0,3.0,Have certificate,5.95
Bình Định,60.99999999999999,4.7,1.9999999999999996,2.0,2.0,Have certificate,2.299999999999999
Thừa Thiên Huế,39.0,4.0,4.0,3.0,3.0,Have certificate,5.499999999999999
Bình Dương,78.0,6.0,5.0,5.5,5.0,Have certificate,9.2
Bình Thuận,30.000000000000004,6.0,5.0,3.0,3.0,Have certificate,3.5999999999999996
Phú Thọ,34.99999999999999,4.0,1.0,2.0,2.0,Have certificate,1.9299999999999993
Đà Nẵng,83.0,3.6,3.0,3.0,2.0,Have certificate,7.0
Đường Số 11,37.99999999999999,4.5,4.0,3.0,3.0,Have certificate,8.3
Bến Tre,54.0,4.5,1.9999999999999996,2.0,3.0,Have certificate,5.2
Bình Dương,32.99999999999999,5.3,4.0,3.0,3.0,Have certificate,7.499999999999999
Lâm Đồng,54.6,4.5,3.0,5.0,5.0,Have certificate,4.8999999999999995
Đường Số 11,55.0,4.5,3.0,2.0,2.0,Have certificate,4.799999999999999
Bình Dương,67.1,4.5,1.9999999999999996,2.0,2.0,Have certificate,2.7799999999999994
Hậu Giang,78.0,4.5,3.0,4.0,4.0,Have certificate,8.5
Vĩnh Long,90.0,5.5,3.0,4.0,3.0,Have certificate,4.4
Phú Thọ,48.99999999999999,5.0,1.9999999999999996,2.0,2.0,Have certificate,2.499999999999999
Tuyên Quang,103.0,4.5,1.0,3.0,2.0,Have certificate,2.9499999999999997
Lâm Đồng,80.78999999999999,4.5,3.0,3.0,3.0,Have certificate,2.299999999999999
Yên Bái,60.00000000000001,4.0,3.0,5.5,3.0,Have certificate,6.599999999999999
Hưng Yên,72.99999999999999,5.2,1.9999999999999996,3.0,2.0,Have certificate,3.5499999999999994
Thừa Thiên Huế,85.29999999999998,4.6,3.0,3.0,3.0,Have certificate,3.7
Yên Bái,93.49999999999999,5.5,1.9999999999999996,3.0,2.0,Have certificate,3.5999999999999996
Yên Bái,45.0,4.5,5.0,3.0,4.0,Have certificate,6.3
Nam Từ Liêm,49.99999999999999,6.0,5.0,4.0,5.0,Have certificate,8.2
Hà Giang,48.0,4.6,4.0,4.0,4.0,Have certificate,5.749999999999999
Hà Giang,83.99999999999999,4.0,3.0,4.0,4.0,Have certificate,6.5
Phú Thọ,92.0,5.4,3.0,3.0,3.0,Have certificate,8.5
Bến Tre,28.699999999999996,4.17,4.0,4.0,3.0,Have certificate,4.299999999999999
Đường Số 11,35.99999999999999,4.5,4.0,3.0,3.0,Have certificate,4.799999999999999
Bình Định,75.0,5.0,4.0,5.5,5.0,Sale contract,5.999999999999999
Nam Từ Liêm,55.699999999999996,3.5,1.9999999999999996,2.0,3.0,Have certificate,5.45
Hưng Yên,42.0,4.5,5.0,5.0,4.0,Have certificate,6.5
Đà Nẵng,72.99999999999999,5.4,4.0,4.0,4.0,Have certificate,8.9
Bình Thuận,46.99999999999999,5.0,5.0,5.5,5.5,Have certificate,8.95
Thừa Thiên Huế,27.0,3.2,1.9999999999999996,2.0,1.5,Have certificate,2.3999999999999995
Tphcm,42.0,4.5,4.0,3.0,3.0,Have certificate,7.799999999999999
Bình Dương,79.99999999999999,5.0,3.0,4.0,3.0,Have certificate,8.7
Yên Bái,34.3,2.5,1.0,1.5,1.5,Have certificate,1.169999999999999
Nam Từ Liêm,75.0,5.0,3.0,3.0,3.0,Have certificate,8.2
Đường Số 11,105.2,4.5,1.9999999999999996,2.0,2.0,Have certificate,3.749999999999999
Phú Thọ,49.99999999999999,4.5,5.0,5.0,4.0,Have certificate,9.699999999999998
Tuyên Quang,60.00000000000001,5.0,4.0,5.0,4.0,Have certificate,4.2
Bình Định,30.000000000000004,4.3,1.0,3.0,3.0,Have certificate,2.999999999999999
Hưng Yên,48.0,4.0,3.0,4.0,3.0,Have certificate,6.599999999999999
Yên Bái,60.00000000000001,4.0,5.0,5.5,3.0,Have certificate,8.8
Bến Tre,100.0,6.5,3.0,4.0,4.0,Have certificate,5.1
Nam Từ Liêm,124.99999999999999,5.0,1.9999999999999996,4.0,3.0,Have certificate,2.6
Phú Thọ,120.0,4.5,3.0,3.0,2.0,Have certificate,8.1
Tuyên Quang,60.99999999999999,6.5,1.0,3.0,2.0,Have certificate,1.9499999999999993
Hưng Yên,60.00000000000001,5.0,1.0,3.0,2.0,Have certificate,1.9299999999999993
Bình Dương,75.0,5.0,3.0,4.0,5.0,Have certificate,7.699999999999999
Yên Bái,63.99999999999999,5.55,1.9999999999999996,3.0,3.0,Have certificate,7.9
Phú Thọ,79.99999999999999,5.0,1.9999999999999996,3.0,2.0,Have certificate,1.6999999999999993
Bà Rịa Vũng Tàu,54.0,4.5,4.0,3.0,3.0,Have certificate,9.8
Hải Phòng,40.0,4.5,5.0,5.5,3.0,Have certificate,7.6499999999999995
Yên Bái,140.0,5.0,3.0,5.5,5.5,Have certificate,3.1999999999999997
Đường Số 11,110.0,5.0,3.0,4.0,4.0,Have certificate,5.6499999999999995
Hải Phòng,82.0,4.1,1.9999999999999996,3.0,2.0,Have certificate,8.3
Vĩnh Long,40.0,4.5,3.0,3.0,3.0,Have certificate,5.15
Bến Tre,140.0,5.0,1.9999999999999996,4.0,3.0,Have certificate,6.099999999999999
Bình Dương,120.0,4.5,3.0,2.0,2.0,Have certificate,4.25
Sơn La,100.0,5.0,1.0,3.0,2.0,Have certificate,1.399999999999999
Vĩnh Long,75.0,4.5,3.0,3.0,3.0,Have certificate,3.499999999999999
Hưng Yên,53.0,4.0,5.0,5.5,4.0,Have certificate,6.599999999999999
Nam Từ Liêm,90.99999999999999,5.0,3.0,3.0,3.0,Have certificate,5.4
Tuyên Quang,69.0,4.5,1.9999999999999996,3.0,2.0,Have certificate,2.8999999999999995
Phú Thọ,140.0,4.5,3.0,2.0,3.0,Have certificate,5.699999999999999
Tphcm,90.0,5.0,3.0,4.0,5.0,Have certificate,5.999999999999999
Sơn La,40.0,4.0,4.0,3.0,3.0,Have certificate,5.349999999999999
Hưng Yên,51.99999999999999,4.5,3.0,3.0,2.0,Have certificate,9.599999999999998
Bình Dương,90.0,4.5,3.0,3.0,3.0,Sale contract,6.199999999999999
Tphcm,87.99999999999999,4.5,3.0,3.0,3.0,Sale contract,7.0
Yên Bái,140.0,6.5,3.0,3.0,3.0,Have certificate,8.4
Hà Giang,67.99999999999999,4.0,3.0,1.5,3.0,Have certificate,5.699999999999999
Yên Bái,140.0,2.5,1.9999999999999996,2.0,2.0,Have certificate,3.4499999999999997
Yên Bái,140.0,6.0,1.0,4.0,2.0,Have certificate,5.3
Phú Thọ,87.99999999999999,4.5,3.0,3.0,3.0,Sale contract,6.5
Vĩnh Long,140.0,6.5,1.9999999999999996,4.0,4.0,Sale contract,5.9
Phú Thọ,100.0,5.0,3.0,4.0,4.0,Have certificate,9.45
Thừa Thiên Huế,79.99999999999999,5.0,3.0,4.0,3.0,Have certificate,9.1
Bình Định,140.0,6.5,3.0,3.0,2.0,Have certificate,3.499999999999999
Hưng Yên,120.0,6.0,3.0,4.0,5.0,Have certificate,8.599999999999998
Tuyên Quang,85.0,6.5,7.0,4.0,5.5,Have certificate,6.5
Thừa Thiên Huế,60.00000000000001,4.0,1.0,3.0,2.0,Have certificate,2.9499999999999997
Hải Phòng,40.0,4.0,3.0,3.0,3.0,Have certificate,5.6499999999999995
Bình Định,100.0,5.1,1.0,3.0,2.0,Have certificate,5.2
Hải Phòng,75.0,5.0,3.0,3.0,3.0,Have certificate,8.2
Đường Số 11,21.500000000000004,4.5,3.0,2.0,2.0,Sale contract,1.8499999999999994
Bình Định,127.99999999999999,4.5,3.0,3.0,3.0,Have certificate,7.25
Sơn La,71.0,4.0,1.9999999999999996,3.0,2.0,Have certificate,3.1999999999999997
Tuyên Quang,140.0,4.5,3.0,3.0,3.0,Sale contract,9.499999999999998
Bình Định,31.999999999999993,6.5,5.0,3.0,4.0,Have certificate,4.95
Bình Định,49.99999999999999,4.5,4.0,4.0,3.0,Have certificate,7.2
Tuyên Quang,48.0,4.5,4.0,3.0,3.0,Have certificate,8.0
Phú Thọ,79.99999999999999,4.5,1.9999999999999996,3.0,2.0,Have certificate,3.899999999999999
Tuyên Quang,49.99999999999999,4.5,3.0,3.0,3.0,Have certificate,6.799999999999999
Bà Rịa Vũng Tàu,40.0,3.1,3.0,3.0,3.0,Have certificate,9.0
Yên Bái,90.0,6.5,3.0,4.0,3.0,Have certificate,8.5
Nam Từ Liêm,85.0,5.0,3.0,4.0,3.0,Have certificate,8.689999999999998
Hậu Giang,104.99999999999999,5.0,4.0,5.0,5.0,Sale contract,7.0
Hậu Giang,51.99999999999999,4.5,3.0,3.0,2.0,Have certificate,9.499999999999998
Vĩnh Long,48.0,4.0,4.0,4.0,3.0,Have certificate,8.8
Nam Từ Liêm,66.99999999999999,4.0,3.0,4.0,3.0,Have certificate,5.849999999999999
Thừa Thiên Huế,55.0,4.0,5.0,5.5,4.0,Have certificate,9.4
Đường Số 11,75.0,4.5,4.0,4.0,4.0,Have certificate,9.0
Bình Định,45.0,3.6,5.0,5.5,4.0,Have certificate,6.099999999999999
Thừa Thiên Huế,49.99999999999999,4.0,4.0,5.0,5.0,Have certificate,8.8
Yên Bái,35.99999999999999,5.0,5.0,3.0,3.0,Have certificate,7.0
Hậu Giang,34.99999999999999,4.5,5.0,3.0,3.0,Have certificate,4.85
Bến Tre,51.0,4.0,4.0,3.0,4.0,Have certificate,6.849999999999999
Đà Nẵng,30.000000000000004,6.0,4.0,3.0,3.0,Have certificate,3.4499999999999997
Sơn La,42.0,4.0,4.0,4.0,3.0,Have certificate,4.299999999999999
Lâm Đồng,76.99999999999999,6.5,3.0,2.0,2.0,Have certificate,3.499999999999999
Sơn La,49.99999999999999,4.3,3.0,3.0,3.0,Have certificate,2.9799999999999995
Đường Số 11,54.2,4.5,4.0,4.0,3.0,Have certificate,4.2
Vĩnh Long,35.99999999999999,3.3,5.0,5.0,4.0,Have certificate,3.9899999999999993
Hậu Giang,46.99999999999999,3.6,4.0,4.0,3.0,Have certificate,3.65
Bà Rịa Vũng Tàu,40.0,4.5,4.0,4.0,3.0,Have certificate,8.9
Thừa Thiên Huế,30.999999999999993,3.3,5.0,3.0,4.0,Have certificate,3.899999999999999
Phú Thọ,49.99999999999999,5.0,1.9999999999999996,2.0,2.0,Have certificate,3.7999999999999994
Hưng Yên,35.99999999999999,4.8,6.0,4.0,3.0,Have certificate,7.499999999999999
Bình Dương,29.000000000000004,2.5,4.0,4.0,3.0,Have certificate,4.549999999999999
Yên Bái,72.99999999999999,4.5,3.0,4.0,4.0,Have certificate,8.0
Bà Rịa Vũng Tàu,79.99999999999999,4.5,4.0,3.0,3.0,Have certificate,2.9899999999999998
Sơn La,72.99999999999999,4.0,4.0,5.5,4.0,Have certificate,8.9
Đường Số 11,75.0,4.5,3.0,3.0,4.0,Have certificate,6.699999999999999
Hưng Yên,45.0,4.5,4.0,4.0,3.0,Have certificate,7.9
Đà Nẵng,45.0,4.5,4.0,4.0,3.0,Have certificate,7.2
Phú Thọ,74.5,4.6,3.0,4.0,4.0,Have certificate,5.2
Nam Từ Liêm,45.0,4.0,3.0,3.0,3.0,Have certificate,9.9
Yên Bái,69.39999999999999,4.5,1.9999999999999996,3.0,3.0,Have certificate,6.799999999999999
Tphcm,40.0,4.5,4.0,5.0,5.0,Have certificate,6.099999999999999
Hưng Yên,34.99999999999999,4.2,5.0,3.0,4.0,Have certificate,5.699999999999999
Đường Số 11,85.0,5.0,5.0,3.0,3.0,Have certificate,3.7
Tphcm,30.000000000000004,3.5,4.0,3.0,3.0,Have certificate,6.86
Đà Nẵng,45.0,4.0,4.0,4.0,4.0,Have certificate,8.9
Lâm Đồng,62.0,4.5,1.9999999999999996,3.0,2.0,Have certificate,6.4
Thừa Thiên Huế,75.0,5.0,3.0,2.0,1.5,Have certificate,1.1999999999999995
Đà Nẵng,107.99999999999999,6.0,3.0,4.0,5.0,Have certificate,9.499999999999998
Hưng Yên,100.0,5.0,3.0,3.0,3.0,Have certificate,9.9
Đà Nẵng,51.6,6.5,1.9999999999999996,2.0,2.0,Have certificate,5.699999999999999
Hà Giang,63.99999999999999,4.0,3.0,3.0,4.0,Have certificate,9.499999999999998
Đà Nẵng,35.99999999999999,4.5,4.0,4.0,5.0,Have certificate,4.799999999999999
Yên Bái,39.0,4.8,6.0,4.0,3.0,Have certificate,7.499999999999999
Tuyên Quang,43.99999999999999,3.5,5.0,4.0,4.0,Have certificate,7.499999999999999
Tuyên Quang,85.0,4.5,3.0,3.0,3.0,Have certificate,6.199999999999999
Đà Nẵng,40.0,4.5,6.0,4.0,5.0,Have certificate,7.4
Đường Số 11,39.0,6.5,7.0,5.5,5.5,Have certificate,9.8
Bến Tre,46.99999999999999,4.5,3.0,3.0,3.0,Have certificate,2.34
Đường Số 11,37.99999999999999,4.5,5.0,4.0,4.0,Have certificate,7.799999999999999
Đà Nẵng,51.99999999999999,4.0,1.9999999999999996,3.0,3.0,Have certificate,2.789999999999999
Đường Số 11,51.199999999999996,4.0,3.0,3.0,3.0,Have certificate,3.3199999999999994
Đà Nẵng,46.99999999999999,3.8,4.0,4.0,4.0,Have certificate,8.4
Tuyên Quang,66.99999999999999,4.35,5.0,5.0,5.0,Have certificate,7.599999999999999
Hà Giang,51.99999999999999,4.5,5.0,5.0,5.5,Have certificate,7.4
Tphcm,60.99999999999999,4.5,4.0,3.0,3.0,Have certificate,7.499999999999999
Sơn La,75.0,5.0,3.0,4.0,4.0,Have certificate,7.95
Tuyên Quang,30.000000000000004,3.23,5.0,3.0,4.0,Have certificate,4.15
Yên Bái,40.0,3.9,5.0,5.0,2.0,Have certificate,8.8
Lâm Đồng,40.0,5.8,6.0,4.0,4.0,Have certificate,9.499999999999998
Hậu Giang,96.0,4.8,4.0,5.5,5.5,Have certificate,8.0
Đường Số 11,140.0,4.5,1.9999999999999996,3.0,3.0,Have certificate,9.2
Tphcm,34.99999999999999,6.0,4.0,3.0,3.0,Have certificate,4.299999999999999
Hậu Giang,78.0,4.5,3.0,4.0,4.0,Have certificate,5.599999999999999
