City,Area,Frontage,Floors,Bedrooms,Bathrooms,Legal status,Price
Phú Thọ,0.2841490138787436,0.375,0.6666666666666666,0.875,0.875,Have certificate,0.619047619047619
Lâm Đồng,0.2403214024835646,0.375,0.6666666666666666,1.0,1.0,Have certificate,0.3809523809523809
Vĩnh Long,0.6347699050401753,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.1895238095238095
Hà Giang,0.3864134404674945,1.0,0.3333333333333333,0.375,0.375,Have certificate,0.8285714285714284
Bến Tre,1.0,0.5,0.3333333333333333,0.375,0.375,Sale contract,0.8571428571428571
Bình Dương,1.0,1.0,0.1666666666666666,0.375,0.125,Have certificate,0.8571428571428571
Hưng Yên,0.5617238860482103,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.0476190476190476
Bà Rịa Vũng Tàu,0.4448502556610664,0.5,0.3333333333333333,0.625,0.375,Have certificate,0.7523809523809524
Bình Thuận,0.1964937910883857,0.375,0.5,0.625,0.625,Have certificate,0.2333333333333333
Tuyên Quang,0.3571950328707085,0.5,0.3333333333333333,0.875,1.0,Have certificate,0.619047619047619
Phú Thọ,0.1964937910883857,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5380952380952381
Hậu Giang,0.3472607742878013,0.5,0.3333333333333333,0.875,0.375,Have certificate,0.5619047619047619
Bà Rịa Vũng Tàu,0.2111029948867786,0.25,0.1666666666666666,0.125,0.125,Have certificate,0.2714285714285714
Tphcm,0.2111029948867786,0.25,0.5,0.875,0.375,Have certificate,0.4476190476190476
Yên Bái,0.1453615777940102,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.1095238095238095
Nam Từ Liêm,0.3571950328707085,0.5,0.3333333333333333,1.0,1.0,Have certificate,0.557142857142857
Lâm Đồng,0.8115412710007305,0.875,0.1666666666666666,0.375,0.125,Have certificate,0.1666666666666666
Sơn La,0.7078159240321402,1.0,0.3333333333333333,0.625,0.375,Have certificate,0.2523809523809524
Sơn La,0.1745799853907962,0.15,0.1666666666666666,0.125,0.125,Have certificate,0.1476190476190476
Bến Tre,0.2330168005843681,0.575,0.5,0.625,0.625,Have certificate,0.3285714285714285
Tuyên Quang,0.2987582176771365,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.3142857142857142
Bến Tre,0.3133674214755296,0.5,0.6666666666666666,0.875,0.875,Have certificate,0.7333333333333332
Hà Giang,0.5909422936449963,0.425,0.3333333333333333,0.0,0.0,Have certificate,0.2571428571428572
Bình Dương,0.2907231555880204,0.35,0.1666666666666666,0.125,0.125,Have certificate,0.5047619047619047
Bình Thuận,0.3586559532505478,0.575,0.5,0.625,0.875,Have certificate,0.5495238095238094
Bình Thuận,0.2695398100803506,0.5,0.1666666666666666,0.625,0.375,Have certificate,0.3361904761904762
Yên Bái,0.7808619430241052,0.625,0.3333333333333333,0.625,0.625,Have certificate,0.4476190476190476
Vĩnh Long,0.7589481373265157,0.7,0.5,0.875,0.625,Have certificate,0.599047619047619
Sơn La,0.2695398100803506,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.6142857142857143
Hải Phòng,0.2476260043827611,0.875,0.6666666666666666,0.625,0.625,Have certificate,0.4
Hậu Giang,0.4886778670562454,0.5,0.3333333333333333,1.0,0.375,Have certificate,0.5238095238095238
Tuyên Quang,0.8539079620160701,0.875,0.5,0.625,0.625,Have certificate,0.638095238095238
Sơn La,0.7808619430241052,0.625,0.3333333333333333,0.625,0.875,Have certificate,0.4285714285714285
Tphcm,0.2841490138787436,1.0,0.5,0.625,0.625,Have certificate,0.5619047619047619
Lâm Đồng,0.1599707815924032,0.375,0.6666666666666666,0.625,0.625,Have certificate,0.2838095238095238
Bình Định,1.0,0.375,0.0,0.125,0.0,Have certificate,0.3809523809523809
Bình Dương,0.2695398100803506,0.375,0.6666666666666666,1.0,1.0,Have certificate,0.7142857142857143
Thừa Thiên Huế,1.0,1.0,0.5,0.875,0.375,Have certificate,0.7428571428571429
Phú Thọ,0.2286340394448502,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.3666666666666666
Bình Thuận,0.4448502556610664,0.375,0.3333333333333333,0.625,0.625,Have certificate,0.2761904761904761
Bến Tre,0.4448502556610664,0.375,0.3333333333333333,0.375,0.125,Have certificate,0.6476190476190475
Bà Rịa Vũng Tàu,0.4156318480642805,0.625,0.1666666666666666,0.375,0.125,Sale contract,0.0333333333333333
Yên Bái,0.5909422936449963,0.375,0.5,0.625,0.875,Have certificate,0.3809523809523809
Bà Rịa Vũng Tàu,0.393718042366691,0.275,0.1666666666666666,0.125,0.125,Have certificate,0.5238095238095238
Hải Phòng,0.4521548575602629,0.625,0.6666666666666666,1.0,0.875,Have certificate,0.638095238095238
Sơn La,1.0,1.0,0.1666666666666666,0.375,0.375,Have certificate,0.8380952380952381
Nam Từ Liêm,0.3060628195763331,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.4285714285714285
Bình Định,0.4302410518626735,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.3333333333333333
Hải Phòng,0.2841490138787436,0.5,0.5,0.625,0.875,Have certificate,0.5047619047619047
Phú Thọ,0.7078159240321402,0.625,0.1666666666666666,0.375,0.375,Have certificate,0.1333333333333333
Bình Dương,0.4302410518626735,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.3333333333333333
Tuyên Quang,0.4740686632578524,0.5,0.5,1.0,1.0,Have certificate,0.6476190476190475
Bến Tre,0.5441928414901387,0.4499999999999999,0.3333333333333333,0.625,0.625,Have certificate,0.5238095238095238
Đường Số 11,0.2622352081811541,0.3999999999999999,0.6666666666666666,0.375,0.375,Have certificate,0.3809523809523809
Bình Dương,1.0,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.8190476190476189
Sơn La,0.3718042366691015,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.3333333333333333
Bình Dương,0.7078159240321402,0.875,0.3333333333333333,0.125,0.0,Have certificate,0.5904761904761905
Thừa Thiên Huế,0.1672753834915997,0.5,0.5,0.125,0.375,Have certificate,0.2809523809523809
Nam Từ Liêm,0.1964937910883857,0.25,0.5,0.625,0.625,Have certificate,0.1238095238095237
Hà Giang,0.4448502556610664,0.375,0.3333333333333333,0.375,0.125,Have certificate,0.3047619047619048
Thừa Thiên Huế,0.8246895544192842,0.925,0.3333333333333333,0.375,0.375,Have certificate,0.3904761904761904
Bình Dương,0.2330168005843681,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.4714285714285714
Hưng Yên,0.2768444119795471,0.2249999999999999,0.6666666666666666,1.0,0.875,Have certificate,0.7142857142857143
Lâm Đồng,0.1380569758948137,0.5,0.1666666666666666,0.125,0.375,Have certificate,0.179047619047619
Hậu Giang,0.2330168005843681,0.2249999999999999,0.6666666666666666,0.375,0.375,Have certificate,0.438095238095238
Bình Thuận,0.1818845872899926,0.5,0.6666666666666666,0.625,0.375,Have certificate,0.3761904761904762
Vĩnh Long,0.2074506939371804,0.5,0.6666666666666666,0.375,0.625,Have certificate,0.2619047619047618
Nam Từ Liêm,0.4375456537618699,0.625,0.5,0.375,0.375,Have certificate,0.2904761904761904
Vĩnh Long,0.7078159240321402,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.2971428571428571
Nam Từ Liêm,0.4046749452154857,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.638095238095238
Yên Bái,0.2330168005843681,0.375,0.3333333333333333,0.375,0.375,Sale contract,0.1523809523809524
Bình Định,0.7443389335281226,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.3333333333333333
Bà Rịa Vũng Tàu,0.2841490138787436,0.375,0.6666666666666666,0.375,0.625,Have certificate,0.4285714285714285
Đà Nẵng,0.2622352081811541,0.5,0.6666666666666666,0.875,0.375,Have certificate,0.5047619047619047
Hưng Yên,0.2987582176771365,0.375,0.6666666666666666,0.375,0.625,Have certificate,0.4285714285714285
Bà Rịa Vũng Tàu,0.1891891891891892,0.375,0.3333333333333333,0.125,0.125,Sale contract,0.0047619047619047
Bà Rịa Vũng Tàu,0.2841490138787436,0.3249999999999999,0.6666666666666666,0.625,1.0,Have certificate,0.8190476190476189
Thừa Thiên Huế,0.1964937910883857,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.4076190476190476
Vĩnh Long,0.3571950328707085,0.3999999999999999,0.5,0.625,0.375,Have certificate,0.4619047619047618
Sơn La,0.6785975164353543,0.875,0.3333333333333333,0.375,0.375,Have certificate,0.7333333333333332
Bình Định,0.2330168005843681,0.425,0.8333333333333334,0.875,1.0,Have certificate,0.5714285714285714
Lâm Đồng,0.4156318480642805,0.5,0.1666666666666666,0.375,0.125,Have certificate,0.1523809523809524
Phú Thọ,0.3060628195763331,0.5,0.5,0.625,0.875,Have certificate,0.4076190476190476
Bình Thuận,0.7297297297297297,0.875,0.0,0.375,0.125,Have certificate,0.1857142857142857
Đường Số 11,0.2695398100803506,0.375,0.1666666666666666,0.375,0.375,Have certificate,0.5514285714285714
Nam Từ Liêm,1.0,1.0,0.3333333333333333,0.125,0.0,Have certificate,0.2761904761904761
Bến Tre,0.7078159240321402,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.6952380952380953
Tphcm,0.5252008765522279,0.625,0.5,1.0,1.0,Have certificate,0.3057142857142857
Tuyên Quang,1.0,0.5,0.3333333333333333,0.125,0.375,Have certificate,0.6476190476190475
Bình Dương,0.8539079620160701,0.375,0.1666666666666666,0.375,0.375,Have certificate,0.0533333333333333
Yên Bái,0.4010226442658875,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5142857142857143
Bến Tre,0.2695398100803506,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.438095238095238
Sơn La,0.2549306062819576,0.5,0.5,0.375,0.375,Have certificate,0.4142857142857142
Phú Thọ,0.4302410518626735,0.425,0.1666666666666666,0.375,0.625,Have certificate,0.5238095238095238
Bến Tre,1.0,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.638095238095238
Đà Nẵng,1.0,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.4666666666666667
Bình Dương,0.2111029948867786,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.5238095238095238
Đà Nẵng,0.7078159240321402,0.625,0.0,0.0,0.0,Have certificate,0.5238095238095238
Vĩnh Long,0.2403214024835646,0.25,0.8333333333333334,0.625,0.875,Have certificate,0.8523809523809522
Yên Bái,0.335281227173119,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.5666666666666667
Nam Từ Liêm,0.2695398100803506,0.2624999999999999,0.0,0.125,0.125,Have certificate,0.2095238095238095
Bình Dương,0.281227173119065,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.2266666666666666
Yên Bái,0.4010226442658875,0.625,0.6666666666666666,1.0,0.625,Have certificate,0.4571428571428571
Hưng Yên,0.2403214024835646,0.5,0.5,0.625,0.375,Have certificate,0.4571428571428571
Đà Nẵng,0.349890430971512,0.5,0.1666666666666666,0.125,0.0,Have certificate,0.1714285714285713
Đường Số 11,0.2111029948867786,0.5,0.5,0.375,0.375,Have certificate,0.3428571428571428
Bình Định,0.6347699050401753,0.625,0.3333333333333333,0.375,0.375,Have certificate,0.5714285714285714
Bình Dương,0.5617238860482103,0.625,0.1666666666666666,0.375,0.125,Have certificate,0.0619047619047618
Thừa Thiên Huế,0.2695398100803506,0.5,0.5,0.625,0.625,Have certificate,0.4761904761904761
Bến Tre,0.1745799853907962,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.8190476190476189
Thừa Thiên Huế,0.3060628195763331,0.5,0.5,0.875,0.375,Have certificate,0.4952380952380952
Bà Rịa Vũng Tàu,0.5471146822498174,0.5,0.3333333333333333,0.0,0.0,Have certificate,0.5904761904761905
Hải Phòng,0.7954711468224981,0.5,0.3333333333333333,0.125,0.375,Have certificate,0.5238095238095238
Yên Bái,0.1234477720964207,1.0,0.1666666666666666,0.375,0.375,Have certificate,0.2457142857142857
Hải Phòng,0.3425858290723155,0.375,0.5,0.875,0.625,Have certificate,0.6666666666666666
Bình Định,0.6493791088385683,0.375,0.3333333333333333,0.625,0.625,Have certificate,0.6285714285714284
Bình Dương,0.4338933528122717,0.625,0.6666666666666666,0.375,0.375,Have certificate,0.6095238095238096
Tphcm,0.379108838568298,1.0,0.0,0.125,0.0,Have certificate,0.0266666666666666
Tphcm,0.897735573411249,0.875,0.5,0.375,0.375,Have certificate,0.619047619047619
Vĩnh Long,0.2037983929875821,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.4
Hải Phòng,0.8027757487216947,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.6571428571428571
Phú Thọ,0.2476260043827611,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.3428571428571428
Hậu Giang,0.2695398100803506,0.5,0.5,0.375,0.375,Have certificate,0.1380952380952381
Vĩnh Long,0.2695398100803506,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.1666666666666666
Tphcm,0.2330168005843681,0.625,0.6666666666666666,0.375,0.625,Have certificate,0.3714285714285714
Bình Dương,0.4740686632578524,0.5,0.5,0.625,0.875,Have certificate,0.7904761904761906
Bà Rịa Vũng Tàu,0.8173849525200876,0.5,0.5,1.0,1.0,Have certificate,0.7333333333333332
Tuyên Quang,1.0,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.7142857142857143
Bến Tre,0.4886778670562454,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.5333333333333332
Vĩnh Long,0.4302410518626735,0.375,0.5,0.625,0.375,Have certificate,0.5599999999999999
Lâm Đồng,0.6347699050401753,0.5,0.1666666666666666,0.625,0.625,Sale contract,0.2095238095238095
Vĩnh Long,0.8173849525200876,0.5,0.5,1.0,1.0,Have certificate,0.6476190476190475
Bình Định,0.8100803506208911,0.5,0.5,1.0,1.0,Have certificate,0.7047619047619048
Hưng Yên,0.8173849525200876,0.5,0.5,1.0,1.0,Have certificate,0.619047619047619
Bình Thuận,0.5756026296566837,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.638095238095238
Bình Dương,0.7078159240321402,0.375,0.1666666666666666,1.0,1.0,Have certificate,0.5714285714285714
Lâm Đồng,0.3571950328707085,0.5,0.5,0.625,0.875,Have certificate,0.5238095238095238
Sơn La,0.2111029948867786,0.5,0.6666666666666666,0.375,0.625,Have certificate,0.2266666666666666
Yên Bái,0.2037983929875821,0.25,0.6666666666666666,0.375,0.375,Have certificate,0.557142857142857
Lâm Đồng,0.4813732651570489,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.6571428571428571
Sơn La,0.5471146822498174,0.675,0.1666666666666666,0.375,0.125,Have certificate,0.7142857142857143
Nam Từ Liêm,0.2768444119795471,0.625,0.6666666666666666,0.375,0.625,Have certificate,0.6266666666666666
Thừa Thiên Huế,0.1891891891891892,0.5,0.5,0.625,0.375,Have certificate,0.2847619047619047
Tphcm,0.2366691015339664,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.2761904761904761
Yên Bái,0.2037983929875821,0.24,0.3333333333333333,0.125,0.125,Have certificate,0.3428571428571428
Bình Thuận,0.5617238860482103,0.625,0.6666666666666666,0.625,0.625,Have certificate,0.8380952380952381
Bà Rịa Vũng Tàu,0.2037983929875821,0.5,0.6666666666666666,1.0,0.625,Have certificate,0.238095238095238
Phú Thọ,0.4448502556610664,0.5,0.5,0.625,0.875,Have certificate,0.7142857142857143
Bình Định,0.3133674214755296,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.4095238095238095
Hưng Yên,0.2330168005843681,0.25,0.3333333333333333,0.375,0.375,Have certificate,0.4523809523809523
Phú Thọ,0.4302410518626735,0.75,0.1666666666666666,0.375,0.125,Have certificate,0.3619047619047618
Vĩnh Long,0.4229364499634769,0.7749999999999999,0.1666666666666666,0.375,0.125,Have certificate,0.1523809523809524
Đà Nẵng,0.4813732651570489,0.575,0.1666666666666666,0.375,0.125,Have certificate,0.1809523809523809
Yên Bái,0.4302410518626735,0.375,0.1666666666666666,0.375,0.375,Have certificate,0.1666666666666666
Bình Dương,0.3060628195763331,0.3,0.1666666666666666,0.125,0.125,Have certificate,0.2
Hậu Giang,0.3425858290723155,0.375,0.0,0.0,0.0,Have certificate,0.5047619047619047
Lâm Đồng,0.2111029948867786,0.5,0.5,0.875,0.375,Have certificate,0.3476190476190476
Đường Số 11,0.3060628195763331,0.375,0.6666666666666666,0.375,0.625,Have certificate,0.8142857142857143
Thừa Thiên Huế,0.5617238860482103,0.5,0.3333333333333333,0.375,0.125,Have certificate,0.6666666666666666
Hậu Giang,0.3718042366691015,0.375,0.1666666666666666,0.625,0.125,Have certificate,0.3666666666666666
Bến Tre,0.3133674214755296,0.625,0.6666666666666666,0.875,0.875,Have certificate,0.338095238095238
Tphcm,0.6128560993425858,0.375,0.1666666666666666,0.375,0.375,Have certificate,0.5619047619047619
Đà Nẵng,0.3060628195763331,0.5,0.5,0.625,0.375,Have certificate,0.5333333333333332
Hà Giang,0.364499634769905,0.425,0.3333333333333333,0.375,0.375,Have certificate,0.5142857142857143
Bà Rịa Vũng Tàu,0.4835646457268078,0.5,0.1666666666666666,0.375,0.125,Have certificate,0.638095238095238
Bình Dương,0.5763330898466034,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.6
Bình Thuận,0.5617238860482103,0.375,0.3333333333333333,0.625,0.625,Have certificate,0.6666666666666666
Đường Số 11,0.2111029948867786,0.5,0.6666666666666666,0.375,0.625,Have certificate,0.3238095238095238
Bình Định,0.2987582176771365,0.3525,0.5,0.125,0.125,Have certificate,0.5047619047619047
Tphcm,0.1672753834915997,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.1571428571428571
Hưng Yên,0.4010226442658875,0.5,0.0,0.125,0.0,Have certificate,0.238095238095238
Bình Thuận,0.5252008765522279,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.7142857142857143
Bình Thuận,0.5674945215485756,1.0,0.0,0.125,0.125,Have certificate,0.1238095238095237
Phú Thọ,0.1964937910883857,0.25,0.6666666666666666,0.375,0.625,Have certificate,0.3333333333333333
Thừa Thiên Huế,0.3133674214755296,0.4499999999999999,0.5,0.375,0.375,Have certificate,0.4285714285714285
Hà Giang,1.0,1.0,0.3333333333333333,0.625,0.625,Have certificate,0.8380952380952381
Hậu Giang,0.2695398100803506,0.5,0.5,0.375,0.375,Have certificate,0.5476190476190476
Phú Thọ,0.3060628195763331,0.375,0.5,0.625,0.375,Have certificate,0.7142857142857143
Lâm Đồng,1.0,0.5,0.3333333333333333,0.125,0.375,Have certificate,0.2571428571428572
Đà Nẵng,0.2987582176771365,0.5,0.1666666666666666,0.375,0.125,Have certificate,0.5523809523809523
Bình Thuận,0.379108838568298,1.0,0.6666666666666666,0.625,0.625,Have certificate,0.8095238095238094
Phú Thọ,0.3425858290723155,0.875,0.3333333333333333,0.375,0.375,Have certificate,0.1714285714285713
Lâm Đồng,1.0,0.5,0.1666666666666666,0.625,0.125,Have certificate,0.1714285714285713
Thừa Thiên Huế,0.2549306062819576,0.5,0.5,0.625,0.375,Have certificate,0.7809523809523808
Tuyên Quang,0.7297297297297297,0.625,0.1666666666666666,0.375,0.125,Have certificate,0.1857142857142857
Đường Số 11,0.4156318480642805,0.625,0.5,0.625,0.875,Have certificate,0.2857142857142857
Đà Nẵng,0.3425858290723155,0.375,0.5,0.625,0.375,Have certificate,0.6047619047619047
Phú Thọ,0.2111029948867786,0.25,0.6666666666666666,0.375,0.625,Have certificate,0.1952380952380952
Bình Thuận,0.5617238860482103,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.2857142857142857
Tphcm,0.7078159240321402,0.625,0.1666666666666666,0.625,0.625,Have certificate,0.3428571428571428
Bà Rịa Vũng Tàu,0.7078159240321402,0.625,0.3333333333333333,0.625,0.625,Have certificate,0.6
Bình Thuận,1.0,1.0,0.0,0.0,0.0,Have certificate,0.0476190476190476
Hưng Yên,0.4959824689554419,0.375,0.5,0.625,0.375,Have certificate,0.4714285714285714
Phú Thọ,1.0,0.625,0.0,0.375,0.125,Have certificate,0.0333333333333333
Tuyên Quang,0.4448502556610664,0.375,0.0,0.375,0.375,Have certificate,0.5333333333333332
Yên Bái,0.2257121986851716,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.1666666666666666
Hậu Giang,0.2257121986851716,0.275,0.6666666666666666,0.625,0.625,Have certificate,0.2476190476190476
Nam Từ Liêm,0.7078159240321402,0.625,0.3333333333333333,0.625,0.875,Have certificate,0.5333333333333332
Tphcm,0.6347699050401753,0.625,0.3333333333333333,0.375,0.375,Sale contract,0.5714285714285714
Đà Nẵng,0.2695398100803506,0.5,0.6666666666666666,1.0,0.875,Have certificate,0.3809523809523809
Yên Bái,0.5982468955441929,0.625,0.3333333333333333,0.375,0.625,Have certificate,0.4476190476190476
Yên Bái,0.3425858290723155,0.4499999999999999,0.5,0.625,0.375,Have certificate,0.7047619047619048
Đường Số 11,0.2037983929875821,0.375,0.0,0.125,0.0,Have certificate,0.0761904761904762
Sơn La,0.2695398100803506,0.625,0.6666666666666666,0.375,0.625,Have certificate,0.6095238095238096
Tuyên Quang,1.0,1.0,0.1666666666666666,0.375,0.375,Sale contract,0.7238095238095237
Bà Rịa Vũng Tàu,0.4156318480642805,1.0,0.5,1.0,1.0,Sale contract,0.3333333333333333
Bình Thuận,0.5252008765522279,0.625,0.5,0.625,0.875,Have certificate,0.3809523809523809
Phú Thọ,0.2695398100803506,0.5,0.6666666666666666,0.375,0.625,Have certificate,0.5523809523809523
Hải Phòng,0.222790357925493,0.25,0.1666666666666666,0.125,0.125,Have certificate,0.179047619047619
Bình Định,0.2695398100803506,0.5,0.5,0.625,0.375,Have certificate,0.3523809523809524
Bình Dương,1.0,1.0,0.1666666666666666,0.625,0.625,Have certificate,0.6857142857142856
Lâm Đồng,0.2403214024835646,0.575,0.5,0.875,0.375,Have certificate,0.6476190476190475
Sơn La,0.4667640613586559,1.0,0.0,0.375,0.375,Have certificate,0.2904761904761904
Bình Thuận,0.2695398100803506,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.18
Nam Từ Liêm,0.4740686632578524,1.0,0.3333333333333333,0.625,0.375,Have certificate,0.5428571428571428
Bình Dương,0.7808619430241052,0.5,0.5,0.375,0.375,Sale contract,0.5238095238095238
Nam Từ Liêm,0.3520818115412709,0.375,0.3333333333333333,0.375,0.375,Have certificate,0.2552380952380952
Bình Thuận,1.0,0.875,0.0,0.375,0.125,Have certificate,0.6857142857142856
Hải Phòng,0.2695398100803506,0.375,0.6666666666666666,0.375,0.375,Have certificate,0.4761904761904761
Hậu Giang,0.5252008765522279,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.338095238095238
Bình Thuận,0.5252008765522279,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.2447619047619047
Hải Phòng,0.4521548575602629,0.4499999999999999,0.0,0.0,0.0,Have certificate,0.4047619047619047
Hà Giang,0.3133674214755296,0.5,0.6666666666666666,1.0,0.625,Have certificate,0.6
Tuyên Quang,0.3060628195763331,0.5,0.3333333333333333,0.625,0.125,Have certificate,0.2523809523809524
Hưng Yên,0.6785975164353543,0.375,0.0,0.125,0.0,Have certificate,0.6476190476190475
Vĩnh Long,0.1672753834915997,0.5,0.5,0.625,0.625,Have certificate,0.4666666666666667
Bà Rịa Vũng Tàu,0.3571950328707085,0.375,0.3333333333333333,0.625,0.875,Have certificate,0.4285714285714285
Bà Rịa Vũng Tàu,0.5032870708546384,0.875,0.5,0.625,0.625,Have certificate,0.3523809523809524
Hưng Yên,0.4375456537618699,1.0,0.3333333333333333,0.375,0.375,Have certificate,0.2523809523809524
Thừa Thiên Huế,0.2579985390796201,0.3249999999999999,0.8333333333333334,0.625,0.625,Have certificate,0.7619047619047619
Bình Dương,0.5763330898466034,0.5,0.6666666666666666,0.375,0.375,Have certificate,0.8476190476190476
Bình Thuận,0.4689554419284149,0.5,0.3333333333333333,0.375,0.375,Have certificate,0.2857142857142857
Lâm Đồng,0.8027757487216947,0.625,0.3333333333333333,0.375,0.625,Have certificate,0.438095238095238
Thừa Thiên Huế,0.1891891891891892,0.75,0.3333333333333333,0.125,0.375,Have certificate,0.238095238095238
Thừa Thiên Huế,0.2111029948867786,0.5,0.5,0.625,0.375,Have certificate,0.1076190476190476
Hà Giang,0.3060628195763331,0.375,0.6666666666666666,0.625,0.375,Have certificate,0.5333333333333332
Vĩnh Long,0.4156318480642805,0.375,0.3333333333333333,0.125,0.125,Have certificate,0.4666666666666667
Bến Tre,0.7078159240321402,0.625,0.1666666666666666,0.375,0.125,Have certificate,0.3333333333333333
Thừa Thiên Huế,0.2695398100803506,0.375,0.5,0.625,0.625,Have certificate,0.4142857142857142
Tuyên Quang,0.5909422936449963,0.375,0.1666666666666666,0.125,0.125,Have certificate,0.8095238095238094
Thừa Thiên Huế,0.2184075967859751,0.875,0.0,0.375,0.125,Have certificate,0.1104761904761904
Vĩnh Long,0.4740686632578524,0.5,0.1666666666666666,0.125,0.125,Have certificate,0.3142857142857142
Tphcm,0.1964937910883857,0.5,0.3333333333333333,0.125,0.125,Have certificate,0.0314285714285714
Bà Rịa Vũng Tàu,0.4594594594594594,0.5,0.6666666666666666,0.625,0.625,Have certificate,0.7904761904761906
Hậu Giang,0.2184075967859751,0.5,0.5,0.625,0.375,Have certificate,0.4904761904761905
Bà Rịa Vũng Tàu,1.0,1.0,0.3333333333333333,0.375,0.625,Have certificate,0.4666666666666667
Vĩnh Long,0.1234477720964207,0.025,0.6666666666666666,0.375,0.625,Have certificate,0.3190476190476189
Bình Dương,0.1380569758948137,0.375,0.5,0.375,0.375,Have certificate,0.8380952380952381
Đà Nẵng,0.2549306062819576,0.5,0.6666666666666666,0.625,0.375,Have certificate,0.3142857142857142
Tuyên Quang,0.2330168005843681,0.25,0.5,0.375,0.375,Have certificate,0.1142857142857143
Hải Phòng,0.1964937910883857,0.3249999999999999,0.6666666666666666,0.375,0.625,Have certificate,0.3761904761904762
Tuyên Quang,0.3060628195763331,0.5,0.5,0.625,0.375,Have certificate,0.7142857142857143
Hưng Yên,0.2330168005843681,0.4499999999999999,0.8333333333333334,0.375,0.625,Have certificate,0.6285714285714284
Hậu Giang,0.4156318480642805,0.5,0.1666666666666666,0.125,0.0,Have certificate,0.2142857142857143
Bình Định,0.6997808619430241,0.4499999999999999,0.3333333333333333,0.375,0.375,Have certificate,0.3142857142857142
Bà Rịa Vũng Tàu,0.2330168005843681,0.5,0.5,0.375,0.375,Have certificate,0.1619047619047619
Nam Từ Liêm,1.0,0.5,0.1666666666666666,0.375,0.375,Have certificate,0.3809523809523809
Bình Thuận,0.2330168005843681,0.5,0.5,0.625,0.375,Have certificate,0.0809523809523809
Nam Từ Liêm,0.2257121986851716,0.5,0.5,0.625,0.375,Have certificate,0.0819047619047619
Nam Từ Liêm,0.3571950328707085,0.5,0.3333333333333333,0.625,0.375,Have certificate,0.1619047619047619
Bình Dương,0.4886778670562454,0.275,0.1666666666666666,0.125,0.125,Have certificate,0.6952380952380953
Đà Nẵng,0.7078159240321402,0.5,0.5,1.0,1.0,Have certificate,0.8095238095238094
Bà Rịa Vũng Tàu,0.5690284879474068,0.5,0.3333333333333333,0.375,0.125,Have certificate,0.5095238095238095
Bình Định,0.4032140248356464,0.5,0.6666666666666666,0.625,0.875,Have certificate,0.7523809523809524
Nam Từ Liêm,0.7078159240321402,0.5,0.3333333333333333,0.375,0.625,Have certificate,0.7799999999999999
Thừa Thiên Huế,0.2184075967859751,0.375,0.6666666666666666,0.625,0.625,Have certificate,0.2
Hưng Yên,0.4010226442658875,0.875,0.6666666666666666,1.0,1.0,Have certificate,0.7619047619047619
Hà Giang,0.6347699050401753,0.5,0.1666666666666666,0.625,0.125,Have certificate,0.5904761904761905
Bình Định,0.364499634769905,0.5,0.3333333333333333,0.625,0.375,Have certificate,0.1609523809523809
